item,itemLabel,position,positionLabel,start,psid
Q100146351,Betty Maina,Q109830229,"Secretary for Industrialization, Trade and Enterprise Development",2020-03-02,Q100146351-5BE155C7-A872-4741-8D06-586550960C49
Q100146396,Simon Chelugui,Q109830041,Secretary for Labour,2021-10-19,Q100146396-659E83B5-3C7F-4E37-8F28-88985AF7FEAC
Q12053090,Najib Balala,Q109830162,Secretary for Tourism,2013-05-15,Q12053090-0754DA9B-73B3-4E89-94CC-DB5072AC4AD4
Q12170059,Raychelle Omamo,Q3251813,Minister for Foreign Affairs,2020-01-14,Q12170059-27331900-090B-43EC-BFA8-6077C7F543AF
Q16192784,Mutahi Kagwe,Q54208710,Minister of Health of Kenya,2020-02-28,Q16192784-0187F3F1-352B-4D10-BFD6-8444DB3B8AEE
Q16193227,James Wainaina Macharia,Q109829814,Cabinet Secretary for Transport,2015-11-24,Q16193227-9CDDA02D-6B0C-4915-8AB1-B2D934027921
Q16866738,Fred Matiangi,Q109829681,Secretary for the Interior,2017-07-08,Q16866738-DE5EC227-B87E-4522-B183-9A7006EA1581
Q2189073,Raphael Tuju,Q109830221,Cabinet Secretary without portfolio,2018-01-26,Q2189073-41282C33-1351-4CEF-95C1-427C7EF4FE73
Q4682172,Aden Mohammed,Q109829613,Secretary for East African Community and Northern Corridor Development,2018-07-13,Q4682172-D413F261-C861-4B35-AAE4-958E1469DCA1
Q46835085,George Magoha,Q109829631,Cabinet Secretary for Education,2019-03-26,Q46835085-DF6B773A-4FC1-40A7-BCBB-FF4CBE835013
Q4746345,Amina Mohamed,Q109829636,"Secretary for Sports, Culture and Heritage",2019-03-02,Q4746345-FAD42FA8-EBF2-4C22-B2AA-D4CA3B6DBACB
Q47513060,Sicily Kariuki,Q109829715,Secretary for Water and Irrigation,2020-01-14,Q47513060-2A19A7FC-526F-4916-9D1C-98016A576DB8
Q47531099,Monica Juma,Q109830367,Secretary for Energy and Petroleum,2021-09-30,Q47531099-89910C42-0405-45F5-8788-C73F3DEE7B22
Q47539824,Margaret Kobia,Q109830190,Secretary for Public Service and Gender Affairs,2018-01-26,Q47539824-50DBF193-2CDC-436D-BDAC-C68722E6E64A
Q47823441,Farida Karoney,Q109829713,Secretary for Lands,2018-01-26,Q47823441-DA6E5542-FDCC-4713-8C8E-8A0AE90A8637
Q48472383,Ukur Yatani Kanacho,Q109829709,Secretary for the National Treasury and Planning,2020-01-14,Q48472383-25B8066A-1AAC-4C49-980B-46B53CFD6037
Q48818015,Paul Kihara Kariuki,Q4818637,Attorney General of Kenya,2018-02-13,Q48818015-BD554709-502D-4907-94EC-311C5F550BB2
Q5076212,Charles Keter,Q109829803,Secretary for Devolution and ASAL Areas,2021-10-14,Q5076212-76EC1106-45AB-40A7-9503-F652625DF31E
Q5407838,Eugene Wamalwa,Q54211708,Minister of Defence of Kenya,2021-09-29,Q5407838-46894C17-BD07-47A0-9545-C3C02FFC4209
Q6249843,John Munyes,Q109829692,Secretary for Petroleum and Mining,2018-01-05,Q6249843-8168A4DB-4778-42D5-8691-2590EC37B36D
Q6285671,Joseph Mucheru,Q109829876,Secretary for Information and Communications,2015-11-25,Q6285671-7E6E17F1-8F55-4294-856E-42481DEC1576
Q6393880,Keriako Tobiko,Q62079958,minister of environment of Kenya,2018-01-27,Q6393880-9AFABAC6-5CA8-4929-B866-0DE8AE63B2E0
Q7175990,Peter Munya,Q54196797,Minister of Agriculture of Kenya,2020-01-14,Q7175990-BA3A1C55-5367-48CC-98CF-CFC9E78F21BF
